,0,1,2,3,4,5,6
188,"(6, 'pp', 'Tau')",,,,,,
189,"(1, 'sib', 'Tau')",,,,,,
190,"(1, 'sib', 'Tau')",,,,,,
191,"(1, 'va', 'Tau')",,,,,,
192,"(1, 'po', 'va')","(1, 'va', 'Tau')",,,,,
193,"(1, 'po', 'Tau')",,,,,,
194,"(1, 'pp', 'va')","(1, 'va', 'Tau')",,,,,
195,"(1, 'po', 'po')","(1, 'po', 'pp')","(1, 'pp', 'Tau')",,,,
196,"(1, 'va', 'Tau')",,,,,,
197,"(1, 'sib', 'Tau')",,,,,,
198,"(1, 'sib', 'sib')","(1, 'sib', 'sib')","(1, 'sib', 'sib')","(1, 'sib', 'Tau')",,,
199,"(1, 'pp', 'Tau')",,,,,,
200,"(1, 'sib', 'pp')","(1, 'pp', 'po')","(1, 'po', 'va')","(1, 'va', 'Tau')",,,
201,"(1, 'sib', 'Tau')",,,,,,
202,"(1, 'pp', 'pp')","(1, 'pp', 'sib')","(1, 'sib', 'Tau')",,,,
203,"(1, 'sib', 'Tau')",,,,,,
204,"(1, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
205,"(1, 'va', 'pp')","(1, 'pp', 'va')","(1, 'va', 'Tau')",,,,
206,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,
207,"(1, 'va', 'Tau')",,,,,,
208,"(1, 'va', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
209,"(1, 'po', 'po')","(1, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,
210,"(1, 'sib', 'pp')","(1, 'pp', 'Tau')",,,,,
211,"(1, 'po', 'po')","(1, 'po', 'po')","(1, 'po', 'pp')","(6, 'pp', 'pp')","(1, 'pp', 'Tau')",,
212,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
213,"(1, 'po', 'Tau')",,,,,,
214,"(1, 'po', 'po')","(1, 'po', 'po')","(1, 'po', 'Tau')",,,,
215,"(1, 'po', 'Tau')",,,,,,
216,"(1, 'sib', 'Tau')",,,,,,
217,"(1, 'po', 'po')","(1, 'po', 'Tau')",,,,,
218,"(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",,,,
219,"(1, 'va', 'Tau')",,,,,,
220,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
221,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
222,"(1, 'sib', 'Tau')",,,,,,
223,"(1, 'sib', 'Tau')",,,,,,
224,"(1, 'sib', 'Tau')",,,,,,
225,"(1, 'pp', 'Tau')",,,,,,
226,"(1, 'po', 'po')","(1, 'po', 'sib')","(1, 'sib', 'Tau')",,,,
227,"(1, 'va', 'pp')","(1, 'pp', 'sib')","(1, 'sib', 'Tau')",,,,
228,"(1, 'pp', 'Tau')",,,,,,
229,"(1, 'po', 'Tau')",,,,,,
230,"(1, 'pp', 'Tau')",,,,,,
231,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
232,"(1, 'po', 'va')","(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'po')","(1, 'po', 'Tau')",,
233,"(1, 'po', 'va')","(1, 'va', 'Tau')",,,,,
234,"(1, 'pp', 'Tau')",,,,,,
235,"(1, 'sib', 'Tau')",,,,,,
236,"(1, 'va', 'Tau')",,,,,,
237,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
238,"(1, 'po', 'Tau')",,,,,,
239,"(1, 'pp', 'Tau')",,,,,,
240,"(1, 'sib', 'Tau')",,,,,,
241,"(1, 'sib', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,
242,"(1, 'pp', 'Tau')",,,,,,
243,"(1, 'va', 'Tau')",,,,,,
244,"(1, 'sib', 'sib')","(1, 'sib', 'Tau')",,,,,
245,"(1, 'po', 'po')","(1, 'po', 'va')","(1, 'va', 'po')","(1, 'po', 'Tau')",,,
246,"(1, 'sib', 'pp')","(1, 'pp', 'sib')","(1, 'sib', 'Tau')",,,,
247,"(1, 'pp', 'po')","(1, 'po', 'Tau')",,,,,
248,"(1, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
249,"(1, 'po', 'Tau')",,,,,,
250,"(1, 'po', 'Tau')",,,,,,
251,"(1, 'sib', 'sib')","(1, 'sib', 'Tau')",,,,,
252,"(5, 'sib', 'po')","(1, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,
253,"(1, 'po', 'Tau')",,,,,,
254,"(1, 'sib', 'Tau')",,,,,,
255,"(1, 'sib', 'sib')","(1, 'sib', 'Tau')",,,,,
256,"(1, 'po', 'Tau')",,,,,,
257,"(1, 'sib', 'Tau')",,,,,,
258,"(1, 'po', 'Tau')",,,,,,
259,"(1, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
260,"(1, 'sib', 'sib')","(1, 'sib', 'sib')","(1, 'sib', 'Tau')",,,,
261,"(1, 'sib', 'pp')","(1, 'pp', 'Tau')",,,,,
262,"(1, 'va', 'Tau')",,,,,,
263,"(1, 'va', 'Tau')",,,,,,
264,"(1, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
265,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
266,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
267,"(1, 'pp', 'Tau')",,,,,,
268,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
269,"(1, 'va', 'Tau')",,,,,,
270,"(1, 'pp', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",,,,
271,"(1, 'va', 'pp')","(1, 'pp', 'Tau')",,,,,
272,"(1, 'sib', 'va')","(1, 'va', 'Tau')",,,,,
273,"(1, 'pp', 'po')","(1, 'po', 'Tau')",,,,,
274,"(1, 'sib', 'Tau')",,,,,,
275,"(1, 'sib', 'Tau')",,,,,,
276,"(1, 'sib', 'pp')","(1, 'pp', 'Tau')",,,,,
277,"(1, 'va', 'Tau')",,,,,,
278,"(1, 'po', 'po')","(1, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')"
279,"(1, 'po', 'Tau')",,,,,,
280,"(1, 'sib', 'Tau')",,,,,,
281,"(1, 'sib', 'sib')","(1, 'sib', 'va')","(1, 'va', 'Tau')",,,,
282,"(1, 'sib', 'Tau')",,,,,,
283,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
284,"(1, 'va', 'Tau')",,,,,,
285,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
286,"(1, 'pp', 'Tau')",,,,,,
287,"(1, 'po', 'Tau')",,,,,,
288,"(4, 'sib', 'va')","(1, 'va', 'po')","(1, 'po', 'po')","(1, 'po', 'Tau')",,,
289,"(1, 'va', 'Tau')",,,,,,
290,"(1, 'po', 'Tau')",,,,,,
291,"(1, 'po', 'Tau')",,,,,,
292,"(1, 'sib', 'Tau')",,,,,,
293,"(1, 'va', 'Tau')",,,,,,
294,"(1, 'va', 'pp')","(1, 'pp', 'Tau')",,,,,
295,"(1, 'sib', 'sib')","(1, 'sib', 'Tau')",,,,,
296,"(1, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
297,"(1, 'pp', 'Tau')",,,,,,
298,"(1, 'pp', 'Tau')",,,,,,
299,"(1, 'va', 'Tau')",,,,,,
300,"(1, 'va', 'Tau')",,,,,,
301,"(1, 'va', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",
302,"(1, 'pp', 'Tau')",,,,,,
303,"(1, 'va', 'Tau')",,,,,,
304,"(1, 'sib', 'sib')","(1, 'sib', 'Tau')",,,,,
305,"(1, 'va', 'Tau')",,,,,,
306,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
307,"(1, 'va', 'pp')","(1, 'pp', 'Tau')",,,,,
308,"(1, 'sib', 'pp')","(1, 'pp', 'Tau')",,,,,
309,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
310,"(1, 'va', 'va')","(1, 'va', 'pp')","(1, 'pp', 'Tau')",,,,
311,"(1, 'pp', 'Tau')",,,,,,
312,"(1, 'pp', 'Tau')",,,,,,
313,"(1, 'pp', 'Tau')",,,,,,
314,"(1, 'po', 'Tau')",,,,,,
315,"(1, 'po', 'Tau')",,,,,,
316,"(1, 'va', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
317,"(1, 'va', 'Tau')",,,,,,
318,"(1, 'pp', 'Tau')",,,,,,
319,"(1, 'pp', 'Tau')",,,,,,
320,"(1, 'sib', 'va')","(1, 'va', 'Tau')",,,,,
321,"(1, 'va', 'Tau')",,,,,,
322,"(1, 'va', 'Tau')",,,,,,
323,"(1, 'po', 'Tau')",,,,,,
324,"(1, 'sib', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
325,"(1, 'sib', 'Tau')",,,,,,
326,"(1, 'pp', 'Tau')",,,,,,
327,"(1, 'pp', 'Tau')",,,,,,
328,"(1, 'po', 'Tau')",,,,,,
329,"(1, 'sib', 'sib')","(1, 'sib', 'sib')","(1, 'sib', 'va')","(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",
330,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
331,"(1, 'pp', 'Tau')",,,,,,
332,"(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",,,
333,"(1, 'sib', 'va')","(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",,,
334,"(1, 'po', 'Tau')",,,,,,
335,"(1, 'va', 'Tau')",,,,,,
336,"(1, 'po', 'pp')","(1, 'pp', 'va')","(1, 'va', 'pp')","(1, 'pp', 'Tau')",,,
337,"(1, 'sib', 'pp')","(2, 'pp', 'Tau')",,,,,
338,"(1, 'sib', 'sib')","(1, 'sib', 'Tau')",,,,,
339,"(1, 'po', 'va')","(4, 'va', 'Tau')",,,,,
340,"(1, 'pp', 'Tau')",,,,,,
341,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
342,"(1, 'sib', 'sib')","(1, 'sib', 'Tau')",,,,,
343,"(1, 'sib', 'sib')","(1, 'sib', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",,,
344,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
345,"(1, 'va', 'Tau')",,,,,,
346,"(1, 'po', 'va')","(1, 'va', 'Tau')",,,,,
347,"(1, 'pp', 'Tau')",,,,,,
348,"(1, 'sib', 'pp')","(1, 'pp', 'Tau')",,,,,
349,"(1, 'po', 'Tau')",,,,,,
350,"(1, 'sib', 'Tau')",,,,,,
351,"(1, 'po', 'Tau')",,,,,,
352,"(1, 'pp', 'Tau')",,,,,,
