,0,1,2,3,4,5,6
80,"(1, 'pp', 'Tau')",,,,,,
81,"(1, 'po', 'pp')","(1, 'pp', 'va')","(1, 'va', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,
82,"(2, 'sib', 'po')","(1, 'po', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",,,
83,"(1, 'va', 'va')","(1, 'va', 'pp')","(1, 'pp', 'Tau')",,,,
84,"(1, 'va', 'va')","(1, 'va', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,
85,"(1, 'po', 'po')","(1, 'po', 'pp')","(1, 'pp', 'Tau')",,,,
86,"(1, 'pp', 'Tau')",,,,,,
87,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
88,"(1, 'pp', 'Tau')",,,,,,
89,"(1, 'po', 'va')","(1, 'va', 'Tau')",,,,,
90,"(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,
91,"(1, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
92,"(1, 'va', 'Tau')",,,,,,
93,"(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,
94,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
95,"(2, 'sib', 'Tau')",,,,,,
96,"(1, 'pp', 'Tau')",,,,,,
97,"(1, 'pp', 'sib')","(2, 'sib', 'Tau')",,,,,
98,"(2, 'sib', 'Tau')",,,,,,
99,"(1, 'po', 'Tau')",,,,,,
100,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
101,"(2, 'sib', 'Tau')",,,,,,
102,"(2, 'sib', 'Tau')",,,,,,
103,"(1, 'pp', 'Tau')",,,,,,
104,"(1, 'po', 'Tau')",,,,,,
105,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
106,"(1, 'va', 'sib')","(2, 'sib', 'Tau')",,,,,
107,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
108,"(2, 'sib', 'Tau')",,,,,,
109,"(1, 'po', 'Tau')",,,,,,
110,"(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'va')","(1, 'va', 'Tau')",,,
111,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'va')","(1, 'va', 'Tau')",,,
112,"(2, 'sib', 'Tau')",,,,,,
113,"(1, 'va', 'pp')","(1, 'pp', 'Tau')",,,,,
114,"(1, 'va', 'Tau')",,,,,,
115,"(1, 'po', 'po')","(1, 'po', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",,,
116,"(1, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
117,"(1, 'pp', 'po')","(1, 'po', 'pp')","(1, 'pp', 'Tau')",,,,
118,"(1, 'va', 'Tau')",,,,,,
119,"(2, 'sib', 'Tau')",,,,,,
120,"(1, 'po', 'Tau')",,,,,,
121,"(1, 'va', 'Tau')",,,,,,
122,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
123,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,
124,"(1, 'pp', 'Tau')",,,,,,
125,"(1, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
126,"(1, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,
127,"(2, 'sib', 'Tau')",,,,,,
128,"(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",,,,
129,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
130,"(1, 'po', 'sib')","(2, 'sib', 'Tau')",,,,,
131,"(1, 'va', 'Tau')",,,,,,
132,"(1, 'po', 'Tau')",,,,,,
133,"(1, 'pp', 'Tau')",,,,,,
134,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
135,"(1, 'va', 'Tau')",,,,,,
136,"(1, 'pp', 'va')","(1, 'va', 'Tau')",,,,,
137,"(1, 'pp', 'Tau')",,,,,,
138,"(1, 'pp', 'Tau')",,,,,,
139,"(1, 'po', 'Tau')",,,,,,
140,"(1, 'po', 'Tau')",,,,,,
141,"(1, 'va', 'Tau')",,,,,,
142,"(2, 'sib', 'Tau')",,,,,,
143,"(2, 'sib', 'Tau')",,,,,,
144,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
145,"(2, 'sib', 'Tau')",,,,,,
146,"(1, 'va', 'Tau')",,,,,,
147,"(1, 'va', 'pp')","(1, 'pp', 'Tau')",,,,,
148,"(1, 'po', 'Tau')",,,,,,
149,"(1, 'pp', 'va')","(1, 'va', 'Tau')",,,,,
150,"(1, 'pp', 'Tau')",,,,,,
151,"(1, 'pp', 'Tau')",,,,,,
152,"(1, 'pp', 'Tau')",,,,,,
153,"(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,
154,"(1, 'va', 'Tau')",,,,,,
155,"(1, 'pp', 'Tau')",,,,,,
156,"(2, 'sib', 'Tau')",,,,,,
157,"(1, 'po', 'Tau')",,,,,,
158,"(1, 'va', 'Tau')",,,,,,
159,"(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,
160,"(1, 'va', 'pp')","(1, 'pp', 'Tau')",,,,,
161,"(1, 'po', 'Tau')",,,,,,
162,"(1, 'pp', 'Tau')",,,,,,
163,"(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,
164,"(1, 'pp', 'Tau')",,,,,,
165,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
166,"(1, 'va', 'Tau')",,,,,,
167,"(1, 'va', 'Tau')",,,,,,
168,"(1, 'po', 'Tau')",,,,,,
169,"(2, 'sib', 'Tau')",,,,,,
170,"(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'pp')","(1, 'pp', 'Tau')",,,
171,"(1, 'po', 'Tau')",,,,,,
172,"(1, 'va', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,
173,"(1, 'pp', 'Tau')",,,,,,
174,"(1, 'po', 'Tau')",,,,,,
175,"(1, 'va', 'Tau')",,,,,,
176,"(1, 'va', 'pp')","(1, 'pp', 'va')","(1, 'va', 'Tau')",,,,
177,"(2, 'sib', 'sib')","(2, 'sib', 'po')","(1, 'po', 'Tau')",,,,
178,"(1, 'va', 'Tau')",,,,,,
179,"(2, 'sib', 'Tau')",,,,,,
180,"(1, 'po', 'Tau')",,,,,,
181,"(1, 'po', 'Tau')",,,,,,
182,"(1, 'pp', 'po')","(1, 'po', 'Tau')",,,,,
183,"(2, 'sib', 'Tau')",,,,,,
184,"(1, 'va', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,
185,"(1, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
186,"(1, 'va', 'Tau')",,,,,,
187,"(1, 'va', 'pp')","(1, 'pp', 'va')","(1, 'va', 'Tau')",,,,
188,"(1, 'va', 'Tau')",,,,,,
189,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
190,"(2, 'sib', 'Tau')",,,,,,
191,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
192,"(1, 'pp', 'Tau')",,,,,,
193,"(1, 'va', 'va')","(1, 'va', 'po')","(1, 'po', 'sib')","(2, 'sib', 'Tau')",,,
194,"(1, 'pp', 'pp')","(1, 'pp', 'po')","(1, 'po', 'Tau')",,,,
195,"(2, 'sib', 'Tau')",,,,,,
196,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
197,"(1, 'va', 'Tau')",,,,,,
198,"(1, 'va', 'sib')","(2, 'sib', 'Tau')",,,,,
199,"(1, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
200,"(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,
201,"(1, 'pp', 'va')","(1, 'va', 'Tau')",,,,,
202,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
203,"(1, 'po', 'Tau')",,,,,,
204,"(1, 'po', 'po')","(1, 'po', 'pp')","(1, 'pp', 'Tau')",,,,
205,"(2, 'sib', 'Tau')",,,,,,
206,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
207,"(1, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
208,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
209,"(1, 'pp', 'Tau')",,,,,,
210,"(2, 'sib', 'Tau')",,,,,,
211,"(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",,,,
212,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
213,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,
214,"(1, 'va', 'Tau')",,,,,,
215,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
216,"(1, 'pp', 'Tau')",,,,,,
217,"(2, 'sib', 'Tau')",,,,,,
218,"(1, 'pp', 'Tau')",,,,,,
219,"(2, 'sib', 'Tau')",,,,,,
220,"(1, 'po', 'Tau')",,,,,,
221,"(1, 'va', 'Tau')",,,,,,
222,"(1, 'va', 'pp')","(1, 'pp', 'Tau')",,,,,
223,"(1, 'po', 'Tau')",,,,,,
224,"(2, 'sib', 'Tau')",,,,,,
225,"(1, 'va', 'Tau')",,,,,,
226,"(2, 'sib', 'Tau')",,,,,,
227,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
228,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
229,"(1, 'pp', 'va')","(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",,,
230,"(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'pp')","(1, 'pp', 'Tau')",,
231,"(1, 'po', 'Tau')",,,,,,
232,"(1, 'va', 'Tau')",,,,,,
233,"(1, 'va', 'Tau')",,,,,,
234,"(1, 'va', 'Tau')",,,,,,
