,0,1,2,3,4,5,6
733,"(1, 'pp', 'po')","(6, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,
734,"(2, 'po', 'Tau')",,,,,,
735,"(2, 'sib', 'Tau')",,,,,,
736,"(3, 'va', 'Tau')",,,,,,
737,"(2, 'po', 'po')","(2, 'po', 'Tau')",,,,,
738,"(2, 'sib', 'Tau')",,,,,,
739,"(3, 'va', 'pp')","(1, 'pp', 'Tau')",,,,,
740,"(2, 'sib', 'Tau')",,,,,,
741,"(4, 'pp', 'Tau')",,,,,,
742,"(2, 'po', 'Tau')",,,,,,
743,"(2, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
744,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
745,"(2, 'va', 'Tau')",,,,,,
746,"(2, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
747,"(2, 'va', 'va')","(2, 'va', 'va')","(2, 'va', 'Tau')",,,,
748,"(0, 'sib', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,
749,"(2, 'va', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
750,"(1, 'pp', 'Tau')",,,,,,
751,"(2, 'va', 'Tau')",,,,,,
752,"(2, 'va', 'sib')","(2, 'sib', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,
753,"(1, 'pp', 'sib')","(2, 'sib', 'Tau')",,,,,
754,"(2, 'va', 'va')","(2, 'va', 'Tau')",,,,,
755,"(2, 'sib', 'Tau')",,,,,,
756,"(2, 'va', 'Tau')",,,,,,
757,"(2, 'va', 'pp')","(1, 'pp', 'Tau')",,,,,
758,"(2, 'sib', 'Tau')",,,,,,
759,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
760,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
761,"(2, 'po', 'Tau')",,,,,,
762,"(2, 'sib', 'Tau')",,,,,,
763,"(2, 'sib', 'Tau')",,,,,,
764,"(2, 'va', 'va')","(2, 'va', 'Tau')",,,,,
765,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
766,"(1, 'pp', 'pp')","(2, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,
767,"(2, 'po', 'Tau')",,,,,,
768,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
769,"(1, 'pp', 'po')","(2, 'po', 'Tau')",,,,,
770,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
771,"(1, 'pp', 'pp')","(1, 'pp', 'po')","(2, 'po', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,
772,"(2, 'po', 'Tau')",,,,,,
773,"(1, 'pp', 'pp')","(3, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
774,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
775,"(2, 'va', 'Tau')",,,,,,
776,"(2, 'sib', 'pp')","(1, 'pp', 'va')","(2, 'va', 'po')","(2, 'po', 'Tau')",,,
777,"(2, 'va', 'Tau')",,,,,,
778,"(2, 'sib', 'Tau')",,,,,,
779,"(1, 'pp', 'Tau')",,,,,,
780,"(2, 'va', 'Tau')",,,,,,
781,"(2, 'sib', 'Tau')",,,,,,
782,"(0, 'po', 'Tau')",,,,,,
783,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'po')","(2, 'po', 'pp')","(1, 'pp', 'pp')"
784,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(4, 'pp', 'Tau')",,,,
785,"(2, 'sib', 'Tau')",,,,,,
786,"(2, 'va', 'Tau')",,,,,,
787,"(2, 'va', 'Tau')",,,,,,
788,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
789,"(4, 'pp', 'Tau')",,,,,,
790,"(2, 'va', 'pp')","(4, 'pp', 'pp')","(4, 'pp', 'va')","(2, 'va', 'va')","(2, 'va', 'Tau')",,
791,"(2, 'po', 'pp')","(3, 'pp', 'pp')","(4, 'pp', 'po')","(2, 'po', 'Tau')",,,
792,"(4, 'pp', 'pp')","(4, 'pp', 'Tau')",,,,,
793,"(4, 'pp', 'Tau')",,,,,,
794,"(2, 'po', 'pp')","(4, 'pp', 'pp')","(4, 'pp', 'pp')","(4, 'pp', 'Tau')",,,
795,"(2, 'po', 'Tau')",,,,,,
796,"(2, 'sib', 'sib')","(4, 'sib', 'Tau')",,,,,
797,"(0, 'po', 'Tau')",,,,,,
798,"(4, 'pp', 'Tau')",,,,,,
799,"(2, 'va', 'Tau')",,,,,,
800,"(0, 'va', 'Tau')",,,,,,
801,"(4, 'pp', 'Tau')",,,,,,
802,"(2, 'po', 'Tau')",,,,,,
803,"(1, 'sib', 'Tau')",,,,,,
