,0,1,2,3,4,5,6
198,"(4, 'va', 'Tau')",,,,,,
199,"(4, 'pp', 'Tau')",,,,,,
200,"(3, 'va', 'va')","(1, 'va', 'pp')","(6, 'pp', 'pp')","(1, 'pp', 'pp')","(4, 'pp', 'pp')","(6, 'pp', 'pp')","(6, 'pp', 'va')"
201,"(1, 'sib', 'sib')","(1, 'sib', 'Tau')",,,,,
202,"(3, 'va', 'Tau')",,,,,,
203,"(4, 'pp', 'pp')","(3, 'pp', 'pp')","(5, 'pp', 'Tau')",,,,
204,"(3, 'va', 'Tau')",,,,,,
205,"(3, 'sib', 'Tau')",,,,,,
206,"(3, 'pp', 'pp')","(1, 'pp', 'pp')","(0, 'pp', 'pp')","(4, 'pp', 'Tau')",,,
207,"(4, 'pp', 'pp')","(2, 'pp', 'pp')","(4, 'pp', 'Tau')",,,,
208,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
209,"(1, 'po', 'po')","(2, 'po', 'Tau')",,,,,
210,"(0, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
211,"(0, 'po', 'Tau')",,,,,,
212,"(1, 'sib', 'Tau')",,,,,,
213,"(1, 'po', 'Tau')",,,,,,
214,"(4, 'sib', 'pp')","(1, 'pp', 'po')","(4, 'po', 'pp')","(1, 'pp', 'pp')","(3, 'pp', 'va')","(0, 'va', 'pp')","(1, 'pp', 'Tau')"
215,"(2, 'po', 'sib')","(2, 'sib', 'Tau')",,,,,
216,"(0, 'va', 'Tau')",,,,,,
217,"(4, 'pp', 'va')","(6, 'va', 'po')","(1, 'po', 'pp')","(1, 'pp', 'Tau')",,,
218,"(2, 'pp', 'Tau')",,,,,,
219,"(4, 'va', 'pp')","(2, 'pp', 'pp')","(1, 'pp', 'pp')","(0, 'pp', 'Tau')",,,
220,"(2, 'pp', 'pp')","(3, 'pp', 'Tau')",,,,,
221,"(5, 'pp', 'pp')","(0, 'pp', 'pp')","(4, 'pp', 'va')","(1, 'va', 'pp')","(0, 'pp', 'pp')","(5, 'pp', 'Tau')",
222,"(4, 'po', 'Tau')",,,,,,
223,"(0, 'pp', 'pp')","(4, 'pp', 'Tau')",,,,,
