"{'va': 0.0, 'sib': 0.018807116322687605, 'pp': 0.4100268801941911, 'po': 0.0, 'Tau': 0.5711660034831214}","{'pp': 0.1927710843373494, 'sib': 0.1566265060240964, 'va': 0.13253012048192772, 'Tau': 0.4819277108433735, 'po': 0.03614457831325301}","{'pp': 0.3647011308562197, 'Tau': 0.4810177705977383, 'va': 0.10379644588045234, 'po': 0.031906300484652664, 'sib': 0.018578352180936994}","{'pp': 0.1829787234042553, 'va': 0.14893617021276595, 'po': 0.14893617021276595, 'Tau': 0.4978723404255319, 'sib': 0.02127659574468085}"
"{'va': 0.0, 'sib': 0.018807116322687605, 'pp': 0.4100268801941911, 'po': 0.0, 'Tau': 0.5711660034831214}","{'Tau': 0.5019206145966709, 'pp': 0.15749039692701663, 'sib': 0.24455825864276567, 'po': 0.028169014084507043, 'va': 0.0678617157490397}","{'pp': 0.34570637119113573, 'Tau': 0.5168975069252078, 'va': 0.08291782086795937, 'po': 0.024007386888273315, 'sib': 0.030470914127423823}","{'Tau': 0.5195154777927322, 'pp': 0.2126514131897712, 'sib': 0.03633916554508748, 'va': 0.08748317631224764, 'po': 0.1440107671601615}"
"{'va': 0.0, 'sib': 0.013346201755036091, 'pp': 0.4053198048712896, 'po': 0.2903642681820308, 'Tau': 0.29096972519164355}","{'va': 0.045512010113780026, 'Tau': 0.5600505689001264, 'sib': 0.30720606826801516, 'po': 0.017699115044247787, 'pp': 0.0695322376738306}","{'Tau': 0.42410714285714285, 'pp': 0.40625, 'va': 0.09598214285714286, 'sib': 0.05133928571428571, 'po': 0.022321428571428572}","{'Tau': 0.5189873417721519, 'sib': 0.0759493670886076, 'va': 0.08860759493670886, 'pp': 0.21518987341772153, 'po': 0.10126582278481013}"
"{'va': 0.0, 'sib': 0.018807116322687605, 'pp': 0.4100268801941911, 'po': 0.0, 'Tau': 0.5711660034831214}","{'Tau': 0.5410447761194029, 'pp': 0.16044776119402984, 'sib': 0.24253731343283583, 'va': 0.041044776119402986, 'po': 0.014925373134328358}","{'Tau': 0.46188850967007966, 'po': 0.024459613196814563, 'pp': 0.4032992036405006, 'sib': 0.034698521046643914, 'va': 0.07565415244596133}","{'Tau': 0.4915254237288136, 'va': 0.07203389830508475, 'pp': 0.19915254237288135, 'po': 0.19915254237288135, 'sib': 0.038135593220338986}"
"{'va': 0.0, 'sib': 0.03885640242015506, 'pp': 0.951143597579845, 'po': 0.0, 'Tau': 0.01}","{'Tau': 0.5540540540540541, 'pp': 0.22972972972972974, 'va': 0.06756756756756757, 'po': 0.05405405405405406, 'sib': 0.0945945945945946}","{'pp': 0.36347358997314233, 'Tau': 0.5004476275738585, 'po': 0.021486123545210387, 'va': 0.09489704565801253, 'sib': 0.019695613249776187}","{'Tau': 0.4945054945054945, 'pp': 0.1978021978021978, 'va': 0.13186813186813187, 'po': 0.13736263736263737, 'sib': 0.038461538461538464}"
"{'va': 0.0, 'sib': 0.03885640242015506, 'pp': 0.951143597579845, 'po': 0.0, 'Tau': 0.01}","{'Tau': 0.3983050847457627, 'pp': 0.2330508474576271, 'va': 0.038135593220338986, 'sib': 0.3220338983050847, 'po': 0.00847457627118644}","{'Tau': 0.44761199555720105, 'pp': 0.42169566827101074, 'po': 0.025175860792299148, 'va': 0.07071455016660497, 'sib': 0.03480192521288412}","{'Tau': 0.4925373134328358, 'pp': 0.2835820895522388, 'po': 0.11940298507462686, 'sib': 0.05970149253731343, 'va': 0.04477611940298507}"
"{'va': 0.0, 'sib': 0.018807116322687605, 'pp': 0.4100268801941911, 'po': 0.0, 'Tau': 0.5711660034831214}","{'pp': 0.21052631578947367, 'Tau': 0.5263157894736842, 'sib': 0.10526315789473684, 'po': 0.10526315789473684, 'va': 0.05263157894736842}","{'va': 0.11392405063291139, 'pp': 0.3971518987341772, 'Tau': 0.40031645569620256, 'po': 0.07120253164556962, 'sib': 0.01740506329113924}","{'pp': 0.4470588235294118, 'va': 0.1411764705882353, 'po': 0.09411764705882353, 'Tau': 0.2823529411764706, 'sib': 0.03529411764705882}"
