,0,1,2,3,4,5,6
96,"(3, 'pp', 'pp')","(0, 'pp', 'va')","(4, 'va', 'Tau')",,,,
97,"(2, 'sib', 'Tau')",,,,,,
98,"(2, 'sib', 'sib')","(3, 'sib', 'sib')","(1, 'sib', 'Tau')",,,,
99,"(0, 'pp', 'Tau')",,,,,,
100,"(4, 'po', 'Tau')",,,,,,
101,"(1, 'sib', 'pp')","(0, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
102,"(1, 'pp', 'Tau')",,,,,,
103,"(5, 'po', 'Tau')",,,,,,
104,"(4, 'po', 'va')","(2, 'va', 'pp')","(1, 'pp', 'pp')","(6, 'pp', 'Tau')",,,
105,"(5, 'sib', 'sib')","(2, 'sib', 'sib')","(0, 'sib', 'pp')","(3, 'pp', 'Tau')",,,
106,"(1, 'sib', 'Tau')",,,,,,
107,"(2, 'va', 'Tau')",,,,,,
108,"(3, 'pp', 'Tau')",,,,,,
109,"(4, 'po', 'Tau')",,,,,,
110,"(4, 'po', 'Tau')",,,,,,
111,"(3, 'pp', 'Tau')",,,,,,
112,"(6, 'sib', 'Tau')",,,,,,
113,"(0, 'po', 'Tau')",,,,,,
114,"(2, 'va', 'Tau')",,,,,,
115,"(1, 'sib', 'pp')","(3, 'pp', 'pp')","(6, 'pp', 'pp')","(4, 'pp', 'Tau')",,,
116,"(2, 'va', 'sib')","(3, 'sib', 'Tau')",,,,,
117,"(2, 'va', 'Tau')",,,,,,
118,"(4, 'po', 'Tau')",,,,,,
119,"(2, 'va', 'Tau')",,,,,,
120,"(3, 'sib', 'Tau')",,,,,,
121,"(2, 'va', 'Tau')",,,,,,
122,"(4, 'po', 'po')","(5, 'po', 'pp')","(4, 'pp', 'pp')","(1, 'pp', 'Tau')",,,
123,"(3, 'po', 'Tau')",,,,,,
124,"(3, 'sib', 'sib')","(6, 'sib', 'Tau')",,,,,
125,"(6, 'sib', 'pp')","(1, 'pp', 'pp')","(2, 'pp', 'Tau')",,,,
126,"(2, 'va', 'pp')","(2, 'pp', 'Tau')",,,,,
127,"(2, 'sib', 'Tau')",,,,,,
128,"(2, 'sib', 'Tau')",,,,,,
129,"(2, 'va', 'pp')","(2, 'pp', 'Tau')",,,,,
130,"(3, 'po', 'po')","(4, 'po', 'Tau')",,,,,
131,"(5, 'va', 'va')","(1, 'va', 'Tau')",,,,,
132,"(2, 'sib', 'Tau')",,,,,,
133,"(2, 'sib', 'sib')","(2, 'sib', 'sib')","(1, 'sib', 'Tau')",,,,
134,"(4, 'po', 'Tau')",,,,,,
135,"(1, 'va', 'Tau')",,,,,,
136,"(1, 'va', 'po')","(4, 'po', 'pp')","(0, 'pp', 'pp')","(2, 'pp', 'va')","(2, 'va', 'Tau')",,
137,"(1, 'sib', 'pp')","(2, 'pp', 'va')","(1, 'va', 'Tau')",,,,
138,"(5, 'sib', 'sib')","(2, 'sib', 'sib')","(3, 'sib', 'pp')","(2, 'pp', 'pp')","(2, 'pp', 'pp')","(3, 'pp', 'pp')","(5, 'pp', 'po')"
139,"(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",,,,
140,"(1, 'sib', 'sib')","(0, 'sib', 'Tau')",,,,,
141,"(0, 'sib', 'Tau')",,,,,,
142,"(1, 'va', 'Tau')",,,,,,
143,"(5, 'pp', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",,,,
144,"(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",,,,
145,"(3, 'po', 'po')","(2, 'po', 'pp')","(4, 'pp', 'Tau')",,,,
146,"(3, 'pp', 'Tau')",,,,,,
147,"(1, 'va', 'Tau')",,,,,,
148,"(0, 'sib', 'sib')","(2, 'sib', 'sib')","(0, 'sib', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",,
149,"(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",,,,
150,"(0, 'po', 'po')","(1, 'po', 'po')","(3, 'po', 'Tau')",,,,
151,"(4, 'pp', 'Tau')",,,,,,
152,"(0, 'sib', 'pp')","(4, 'pp', 'Tau')",,,,,
153,"(4, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
154,"(1, 'sib', 'pp')","(1, 'pp', 'pp')","(5, 'pp', 'Tau')",,,,
155,"(4, 'sib', 'Tau')",,,,,,
156,"(0, 'sib', 'sib')","(4, 'sib', 'pp')","(5, 'pp', 'pp')","(2, 'pp', 'sib')","(6, 'sib', 'sib')","(3, 'sib', 'va')","(1, 'va', 'Tau')"
157,"(1, 'va', 'Tau')",,,,,,
158,"(3, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
159,"(6, 'po', 'va')","(1, 'va', 'Tau')",,,,,
160,"(1, 'va', 'Tau')",,,,,,
161,"(3, 'sib', 'Tau')",,,,,,
162,"(1, 'pp', 'Tau')",,,,,,
163,"(1, 'va', 'sib')","(3, 'sib', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",,,
164,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(4, 'pp', 'Tau')",,,,
165,"(3, 'sib', 'Tau')",,,,,,
166,"(3, 'sib', 'pp')","(3, 'pp', 'Tau')",,,,,
167,"(4, 'pp', 'pp')","(3, 'pp', 'pp')","(6, 'pp', 'va')","(1, 'va', 'Tau')",,,
168,"(5, 'sib', 'sib')","(3, 'sib', 'Tau')",,,,,
169,"(3, 'sib', 'Tau')",,,,,,
170,"(6, 'pp', 'pp')","(2, 'pp', 'Tau')",,,,,
171,"(2, 'pp', 'va')","(1, 'va', 'pp')","(2, 'pp', 'pp')","(2, 'pp', 'Tau')",,,
172,"(1, 'va', 'Tau')",,,,,,
173,"(2, 'pp', 'Tau')",,,,,,
174,"(3, 'sib', 'Tau')",,,,,,
175,"(1, 'po', 'Tau')",,,,,,
176,"(1, 'va', 'Tau')",,,,,,
177,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
178,"(1, 'po', 'Tau')",,,,,,
179,"(3, 'sib', 'Tau')",,,,,,
180,"(1, 'va', 'Tau')",,,,,,
181,"(1, 'po', 'Tau')",,,,,,
182,"(3, 'sib', 'Tau')",,,,,,
183,"(1, 'po', 'sib')","(3, 'sib', 'pp')","(2, 'pp', 'Tau')",,,,
184,"(2, 'pp', 'pp')","(2, 'pp', 'pp')","(0, 'pp', 'Tau')",,,,
185,"(3, 'sib', 'Tau')",,,,,,
186,"(1, 'va', 'Tau')",,,,,,
187,"(0, 'pp', 'va')","(3, 'va', 'va')","(1, 'va', 'Tau')",,,,
188,"(1, 'va', 'Tau')",,,,,,
189,"(1, 'va', 'sib')","(3, 'sib', 'Tau')",,,,,
190,"(3, 'sib', 'Tau')",,,,,,
191,"(1, 'va', 'pp')","(0, 'pp', 'Tau')",,,,,
192,"(0, 'pp', 'pp')","(2, 'pp', 'pp')","(1, 'pp', 'pp')","(0, 'pp', 'Tau')",,,
193,"(5, 'va', 'va')","(4, 'va', 'va')","(0, 'va', 'Tau')",,,,
194,"(3, 'sib', 'Tau')",,,,,,
195,"(3, 'sib', 'Tau')",,,,,,
196,"(1, 'po', 'po')","(1, 'po', 'pp')","(0, 'pp', 'Tau')",,,,
197,"(3, 'sib', 'Tau')",,,,,,
198,"(3, 'sib', 'pp')","(0, 'pp', 'Tau')",,,,,
199,"(0, 'pp', 'Tau')",,,,,,
200,"(0, 'va', 'Tau')",,,,,,
201,"(0, 'pp', 'pp')","(0, 'pp', 'Tau')",,,,,
202,"(6, 'po', 'pp')","(0, 'pp', 'po')","(0, 'po', 'Tau')",,,,
203,"(3, 'sib', 'Tau')",,,,,,
204,"(3, 'sib', 'Tau')",,,,,,
205,"(0, 'po', 'po')","(4, 'po', 'Tau')",,,,,
206,"(3, 'sib', 'Tau')",,,,,,
207,"(3, 'sib', 'sib')","(3, 'sib', 'Tau')",,,,,
208,"(0, 'va', 'pp')","(6, 'pp', 'Tau')",,,,,
209,"(4, 'po', 'Tau')",,,,,,
210,"(2, 'va', 'Tau')",,,,,,
211,"(4, 'po', 'va')","(2, 'va', 'Tau')",,,,,
212,"(0, 'pp', 'va')","(2, 'va', 'Tau')",,,,,
213,"(3, 'sib', 'Tau')",,,,,,
214,"(3, 'sib', 'Tau')",,,,,,
215,"(4, 'po', 'Tau')",,,,,,
216,"(2, 'pp', 'Tau')",,,,,,
217,"(3, 'po', 'sib')","(3, 'sib', 'pp')","(0, 'pp', 'pp')","(2, 'pp', 'pp')","(4, 'pp', 'Tau')",,
218,"(3, 'sib', 'Tau')",,,,,,
219,"(3, 'sib', 'pp')","(4, 'pp', 'Tau')",,,,,
220,"(2, 'sib', 'Tau')",,,,,,
221,"(4, 'pp', 'va')","(2, 'va', 'Tau')",,,,,
222,"(4, 'po', 'pp')","(4, 'pp', 'Tau')",,,,,
223,"(4, 'pp', 'va')","(2, 'va', 'Tau')",,,,,
224,"(1, 'pp', 'pp')","(4, 'pp', 'pp')","(4, 'pp', 'po')","(0, 'po', 'Tau')",,,
225,"(2, 'va', 'sib')","(2, 'sib', 'Tau')",,,,,
226,"(5, 'pp', 'Tau')",,,,,,
227,"(2, 'va', 'pp')","(5, 'pp', 'Tau')",,,,,
228,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
229,"(5, 'pp', 'pp')","(3, 'pp', 'po')","(0, 'po', 'va')","(1, 'va', 'Tau')",,,
230,"(3, 'va', 'Tau')",,,,,,
231,"(4, 'pp', 'Tau')",,,,,,
232,"(1, 'va', 'Tau')",,,,,,
233,"(2, 'sib', 'Tau')",,,,,,
234,"(1, 'va', 'Tau')",,,,,,
235,"(4, 'pp', 'pp')","(6, 'pp', 'pp')","(3, 'pp', 'pp')","(0, 'pp', 'pp')","(2, 'pp', 'Tau')",,
236,"(0, 'po', 'Tau')",,,,,,
237,"(1, 'va', 'pp')","(2, 'pp', 'pp')","(4, 'pp', 'Tau')",,,,
238,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
239,"(6, 'sib', 'Tau')",,,,,,
240,"(2, 'po', 'pp')","(4, 'pp', 'Tau')",,,,,
241,"(1, 'va', 'Tau')",,,,,,
242,"(2, 'sib', 'Tau')",,,,,,
243,"(0, 'po', 'Tau')",,,,,,
244,"(4, 'pp', 'pp')","(2, 'pp', 'pp')","(4, 'pp', 'pp')","(5, 'pp', 'pp')","(3, 'pp', 'Tau')",,
245,"(2, 'sib', 'Tau')",,,,,,
246,"(1, 'va', 'pp')","(3, 'pp', 'Tau')",,,,,
247,"(0, 'po', 'Tau')",,,,,,
248,"(0, 'po', 'pp')","(3, 'pp', 'pp')","(3, 'pp', 'Tau')",,,,
249,"(2, 'sib', 'sib')","(2, 'sib', 'pp')","(3, 'pp', 'pp')","(1, 'pp', 'pp')","(0, 'pp', 'va')","(4, 'va', 'Tau')",
250,"(4, 'va', 'Tau')",,,,,,
251,"(1, 'po', 'Tau')",,,,,,
252,"(1, 'po', 'po')","(1, 'po', 'Tau')",,,,,
253,"(1, 'po', 'pp')","(0, 'pp', 'pp')","(6, 'pp', 'va')","(4, 'va', 'pp')","(6, 'pp', 'pp')","(2, 'pp', 'va')","(6, 'va', 'po')"
254,"(2, 'sib', 'Tau')",,,,,,
255,"(2, 'sib', 'Tau')",,,,,,
256,"(5, 'va', 'pp')","(2, 'pp', 'po')","(4, 'po', 'Tau')",,,,
257,"(5, 'pp', 'Tau')",,,,,,
258,"(2, 'pp', 'pp')","(5, 'pp', 'Tau')",,,,,
259,"(4, 'po', 'pp')","(5, 'pp', 'pp')","(3, 'pp', 'Tau')",,,,
260,"(6, 'va', 'Tau')",,,,,,
261,"(2, 'sib', 'sib')","(2, 'sib', 'pp')","(3, 'pp', 'Tau')",,,,
262,"(2, 'sib', 'sib')","(4, 'sib', 'Tau')",,,,,
263,"(4, 'sib', 'va')","(6, 'va', 'po')","(0, 'po', 'va')","(3, 'va', 'Tau')",,,
264,"(0, 'po', 'va')","(3, 'va', 'va')","(3, 'va', 'Tau')",,,,
265,"(3, 'pp', 'Tau')",,,,,,
266,"(4, 'sib', 'Tau')",,,,,,
267,"(0, 'po', 'Tau')",,,,,,
268,"(0, 'po', 'Tau')",,,,,,
269,"(3, 'va', 'va')","(2, 'va', 'Tau')",,,,,
270,"(2, 'va', 'Tau')",,,,,,
